@@ Smileys & Emotion
1F482,1F3FF,200D,2640;mq;woman guard - dark skin tone
1F977;fq;ninja
1F977,1F3FB;fq;ninja - light skin tone
1F977,1F3FC;fq;ninja - medium-light skin tone
1F977,1F3FD;fq;ninja - medium skin tone
1F977,1F3FE;fq;ninja - medium-dark skin tone
1F977,1F3FF;fq;ninja - dark skin tone
1F477;fq;construction worker
1F477,1F3FB;fq;construction worker - light skin tone
1F477,1F3FC;fq;construction worker - medium-light skin tone
1F477,1F3FD;fq;construction worker - medium skin tone
1F477,1F3FE;fq;construction worker - medium-dark skin tone
1F477,1F3FF;fq;construction worker - dark skin tone
1F477,200D,2642,FE0F;fq;man construction worker
1F477,200D,2642;mq;man construction worker
1F477,1F3FB,200D,2642,FE0F;fq;man construction worker - light skin tone
1F477,1F3FB,200D,2642;mq;man construction worker - light skin tone
1F477,1F3FC,200D,2642,FE0F;fq;man construction worker - medium-light skin tone
1F477,1F3FC,200D,2642;mq;man construction worker - medium-light skin tone
1F477,1F3FD,200D,2642,FE0F;fq;man construction worker - medium skin tone
1F477,1F3FD,200D,2642;mq;man construction worker - medium skin tone
1F477,1F3FE,200D,2642,FE0F;fq;man construction worker - medium-dark skin tone
1F477,1F3FE,200D,2642;mq;man construction worker - medium-dark skin tone
1F477,1F3FF,200D,2642,FE0F;fq;man construction worker - dark skin tone
1F477,1F3FF,200D,2642;mq;man construction worker - dark skin tone
1F477,200D,2640,FE0F;fq;woman construction worker
1F477,200D,2640;mq;woman construction worker
1F477,1F3FB,200D,2640,FE0F;fq;woman construction worker - light skin tone
1F477,1F3FB,200D,2640;mq;woman construction worker - light skin tone
1F477,1F3FC,200D,2640,FE0F;fq;woman construction worker - medium-light skin tone
1F477,1F3FC,200D,2640;mq;woman construction worker - medium-light skin tone
1F477,1F3FD,200D,2640,FE0F;fq;woman construction worker - medium skin tone
1F477,1F3FD,200D,2640;mq;woman construction worker - medium skin tone
1F477,1F3FE,200D,2640,FE0F;fq;woman construction worker - medium-dark skin tone
1F477,1F3FE,200D,2640;mq;woman construction worker - medium-dark skin tone
1F477,1F3FF,200D,2640,FE0F;fq;woman construction worker - dark skin tone
1F477,1F3FF,200D,2640;mq;woman construction worker - dark skin tone
1FAC5;fq;person with crown
1FAC5,1F3FB;fq;person with crown - light skin tone
1FAC5,1F3FC;fq;person with crown - medium-light skin tone
1FAC5,1F3FD;fq;person with crown - medium skin tone
1FAC5,1F3FE;fq;person with crown - medium-dark skin tone
1FAC5,1F3FF;fq;person with crown - dark skin tone
1F934;fq;prince
1F934,1F3FB;fq;prince - light skin tone
1F934,1F3FC;fq;prince - medium-light skin tone
1F934,1F3FD;fq;prince - medium skin tone
1F934,1F3FE;fq;prince - medium-dark skin tone
1F934,1F3FF;fq;prince - dark skin tone
1F478;fq;princess
1F478,1F3FB;fq;princess - light skin tone
1F478,1F3FC;fq;princess - medium-light skin tone
1F478,1F3FD;fq;princess - medium skin tone
1F478,1F3FE;fq;princess - medium-dark skin tone
1F478,1F3FF;fq;princess - dark skin tone
1F473;fq;person wearing turban
1F473,1F3FB;fq;person wearing turban - light skin tone
1F473,1F3FC;fq;person wearing turban - medium-light skin tone
1F473,1F3FD;fq;person wearing turban - medium skin tone
1F473,1F3FE;fq;person wearing turban - medium-dark skin tone
1F473,1F3FF;fq;person wearing turban - dark skin tone
1F473,200D,2642,FE0F;fq;man wearing turban
1F473,200D,2642;mq;man wearing turban
1F473,1F3FB,200D,2642,FE0F;fq;man wearing turban - light skin tone
1F473,1F3FB,200D,2642;mq;man wearing turban - light skin tone
1F473,1F3FC,200D,2642,FE0F;fq;man wearing turban - medium-light skin tone
1F473,1F3FC,200D,2642;mq;man wearing turban - medium-light skin tone
1F473,1F3FD,200D,2642,FE0F;fq;man wearing turban - medium skin tone
1F473,1F3FD,200D,2642;mq;man wearing turban - medium skin tone
1F473,1F3FE,200D,2642,FE0F;fq;man wearing turban - medium-dark skin tone
1F473,1F3FE,200D,2642;mq;man wearing turban - medium-dark skin tone
1F473,1F3FF,200D,2642,FE0F;fq;man wearing turban - dark skin tone
1F473,1F3FF,200D,2642;mq;man wearing turban - dark skin tone
1F473,200D,2640,FE0F;fq;woman wearing turban
1F473,200D,2640;mq;woman wearing turban
1F473,1F3FB,200D,2640,FE0F;fq;woman wearing turban - light skin tone
1F473,1F3FB,200D,2640;mq;woman wearing turban - light skin tone
1F473,1F3FC,200D,2640,FE0F;fq;woman wearing turban - medium-light skin tone
1F473,1F3FC,200D,2640;mq;woman wearing turban - medium-light skin tone
1F473,1F3FD,200D,2640,FE0F;fq;woman wearing turban - medium skin tone
1F473,1F3FD,200D,2640;mq;woman wearing turban - medium skin tone
1F473,1F3FE,200D,2640,FE0F;fq;woman wearing turban - medium-dark skin tone
1F473,1F3FE,200D,2640;mq;woman wearing turban - medium-dark skin tone
1F473,1F3FF,200D,2640,FE0F;fq;woman wearing turban - dark skin tone
1F473,1F3FF,200D,2640;mq;woman wearing turban - dark skin tone
1F472;fq;person with skullcap
1F472,1F3FB;fq;person with skullcap - light skin tone
1F472,1F3FC;fq;person with skullcap - medium-light skin tone
1F472,1F3FD;fq;person with skullcap - medium skin tone
1F472,1F3FE;fq;person with skullcap - medium-dark skin tone
1F472,1F3FF;fq;person with skullcap - dark skin tone
1F9D5;fq;woman with headscarf
1F9D5,1F3FB;fq;woman with headscarf - light skin tone
1F9D5,1F3FC;fq;woman with headscarf - medium-light skin tone
1F9D5,1F3FD;fq;woman with headscarf - medium skin tone
1F9D5,1F3FE;fq;woman with headscarf - medium-dark skin tone
1F9D5,1F3FF;fq;woman with headscarf - dark skin tone
1F935;fq;person in tuxedo
1F935,1F3FB;fq;person in tuxedo - light skin tone
1F935,1F3FC;fq;person in tuxedo - medium-light skin tone
1F935,1F3FD;fq;person in tuxedo - medium skin tone
1F935,1F3FE;fq;person in tuxedo - medium-dark skin tone
1F935,1F3FF;fq;person in tuxedo - dark skin tone
1F935,200D,2642,FE0F;fq;man in tuxedo
1F935,200D,2642;mq;man in tuxedo
1F935,1F3FB,200D,2642,FE0F;fq;man in tuxedo - light skin tone
1F935,1F3FB,200D,2642;mq;man in tuxedo - light skin tone
1F935,1F3FC,200D,2642,FE0F;fq;man in tuxedo - medium-light skin tone
1F935,1F3FC,200D,2642;mq;man in tuxedo - medium-light skin tone
1F935,1F3FD,200D,2642,FE0F;fq;man in tuxedo - medium skin tone
1F935,1F3FD,200D,2642;mq;man in tuxedo - medium skin tone
1F935,1F3FE,200D,2642,FE0F;fq;man in tuxedo - medium-dark skin tone
1F935,1F3FE,200D,2642;mq;man in tuxedo - medium-dark skin tone
1F935,1F3FF,200D,2642,FE0F;fq;man in tuxedo - dark skin tone
1F935,1F3FF,200D,2642;mq;man in tuxedo - dark skin tone
1F935,200D,2640,FE0F;fq;woman in tuxedo
1F935,200D,2640;mq;woman in tuxedo
1F935,1F3FB,200D,2640,FE0F;fq;woman in tuxedo - light skin tone
1F935,1F3FB,200D,2640;mq;woman in tuxedo - light skin tone
1F935,1F3FC,200D,2640,FE0F;fq;woman in tuxedo - medium-light skin tone
1F935,1F3FC,200D,2640;mq;woman in tuxedo - medium-light skin tone
1F935,1F3FD,200D,2640,FE0F;fq;woman in tuxedo - medium skin tone
1F935,1F3FD,200D,2640;mq;woman in tuxedo - medium skin tone
1F935,1F3FE,200D,2640,FE0F;fq;woman in tuxedo - medium-dark skin tone
1F935,1F3FE,200D,2640;mq;woman in tuxedo - medium-dark skin tone
1F935,1F3FF,200D,2640,FE0F;fq;woman in tuxedo - dark skin tone
1F935,1F3FF,200D,2640;mq;woman in tuxedo - dark skin tone
1F470;fq;person with veil
1F470,1F3FB;fq;person with veil - light skin tone
1F470,1F3FC;fq;person with veil - medium-light skin tone
1F470,1F3FD;fq;person with veil - medium skin tone
1F470,1F3FE;fq;person with veil - medium-dark skin tone
1F470,1F3FF;fq;person with veil - dark skin tone
1F470,200D,2642,FE0F;fq;man with veil
1F470,200D,2642;mq;man with veil
1F470,1F3FB,200D,2642,FE0F;fq;man with veil - light skin tone
1F470,1F3FB,200D,2642;mq;man with veil - light skin tone
1F470,1F3FC,200D,2642,FE0F;fq;man with veil - medium-light skin tone
1F470,1F3FC,200D,2642;mq;man with veil - medium-light skin tone
1F470,1F3FD,200D,2642,FE0F;fq;man with veil - medium skin tone
1F470,1F3FD,200D,2642;mq;man with veil - medium skin tone
1F470,1F3FE,200D,2642,FE0F;fq;man with veil - medium-dark skin tone
1F470,1F3FE,200D,2642;mq;man with veil - medium-dark skin tone
1F470,1F3FF,200D,2642,FE0F;fq;man with veil - dark skin tone
1F470,1F3FF,200D,2642;mq;man with veil - dark skin tone
1F470,200D,2640,FE0F;fq;woman with veil
1F470,200D,2640;mq;woman with veil
1F470,1F3FB,200D,2640,FE0F;fq;woman with veil - light skin tone
1F470,1F3FB,200D,2640;mq;woman with veil - light skin tone
1F470,1F3FC,200D,2640,FE0F;fq;woman with veil - medium-light skin tone
1F470,1F3FC,200D,2640;mq;woman with veil - medium-light skin tone
1F470,1F3FD,200D,2640,FE0F;fq;woman with veil - medium skin tone
1F470,1F3FD,200D,2640;mq;woman with veil - medium skin tone
1F470,1F3FE,200D,2640,FE0F;fq;woman with veil - medium-dark skin tone
1F470,1F3FE,200D,2640;mq;woman with veil - medium-dark skin tone
1F470,1F3FF,200D,2640,FE0F;fq;woman with veil - dark skin tone
1F470,1F3FF,200D,2640;mq;woman with veil - dark skin tone
1F930;fq;pregnant woman
1F930,1F3FB;fq;pregnant woman - light skin tone
1F930,1F3FC;fq;pregnant woman - medium-light skin tone
1F930,1F3FD;fq;pregnant woman - medium skin tone
1F930,1F3FE;fq;pregnant woman - medium-dark skin tone
1F930,1F3FF;fq;pregnant woman - dark skin tone
1FAC3;fq;pregnant man
1FAC3,1F3FB;fq;pregnant man - light skin tone
1FAC3,1F3FC;fq;pregnant man - medium-light skin tone
1FAC3,1F3FD;fq;pregnant man - medium skin tone
1FAC3,1F3FE;fq;pregnant man - medium-dark skin tone
1FAC3,1F3FF;fq;pregnant man - dark skin tone
1FAC4;fq;pregnant person
1FAC4,1F3FB;fq;pregnant person - light skin tone
1FAC4,1F3FC;fq;pregnant person - medium-light skin tone
1FAC4,1F3FD;fq;pregnant person - medium skin tone
1FAC4,1F3FE;fq;pregnant person - medium-dark skin tone
1FAC4,1F3FF;fq;pregnant person - dark skin tone
1F931;fq;breast-feeding
1F931,1F3FB;fq;breast-feeding - light skin tone
1F931,1F3FC;fq;breast-feeding - medium-light skin tone
1F931,1F3FD;fq;breast-feeding - medium skin tone
1F931,1F3FE;fq;breast-feeding - medium-dark skin tone
1F931,1F3FF;fq;breast-feeding - dark skin tone
1F469,200D,1F37C;fq;woman feeding baby
1F469,1F3FB,200D,1F37C;fq;woman feeding baby - light skin tone
1F469,1F3FC,200D,1F37C;fq;woman feeding baby - medium-light skin tone
1F469,1F3FD,200D,1F37C;fq;woman feeding baby - medium skin tone
1F469,1F3FE,200D,1F37C;fq;woman feeding baby - medium-dark skin tone
1F469,1F3FF,200D,1F37C;fq;woman feeding baby - dark skin tone
1F468,200D,1F37C;fq;man feeding baby
1F468,1F3FB,200D,1F37C;fq;man feeding baby - light skin tone
1F468,1F3FC,200D,1F37C;fq;man feeding baby - medium-light skin tone
1F468,1F3FD,200D,1F37C;fq;man feeding baby - medium skin tone
1F468,1F3FE,200D,1F37C;fq;man feeding baby - medium-dark skin tone
1F468,1F3FF,200D,1F37C;fq;man feeding baby - dark skin tone
1F9D1,200D,1F37C;fq;person feeding baby
1F9D1,1F3FB,200D,1F37C;fq;person feeding baby - light skin tone
1F9D1,1F3FC,200D,1F37C;fq;person feeding baby - medium-light skin tone
1F9D1,1F3FD,200D,1F37C;fq;person feeding baby - medium skin tone
1F9D1,1F3FE,200D,1F37C;fq;person feeding baby - medium-dark skin tone
1F9D1,1F3FF,200D,1F37C;fq;person feeding baby - dark skin tone
1F47C;fq;baby angel
1F47C,1F3FB;fq;baby angel - light skin tone
1F47C,1F3FC;fq;baby angel - medium-light skin tone
1F47C,1F3FD;fq;baby angel - medium skin tone
1F47C,1F3FE;fq;baby angel - medium-dark skin tone
1F47C,1F3FF;fq;baby angel - dark skin tone
1F385;fq;Santa Claus
1F385,1F3FB;fq;Santa Claus - light skin tone
1F385,1F3FC;fq;Santa Claus - medium-light skin tone
1F385,1F3FD;fq;Santa Claus - medium skin tone
1F385,1F3FE;fq;Santa Claus - medium-dark skin tone
1F385,1F3FF;fq;Santa Claus - dark skin tone
1F936;fq;Mrs. Claus
1F936,1F3FB;fq;Mrs. Claus - light skin tone
1F936,1F3FC;fq;Mrs. Claus - medium-light skin tone
1F936,1F3FD;fq;Mrs. Claus - medium skin tone
1F936,1F3FE;fq;Mrs. Claus - medium-dark skin tone
1F936,1F3FF;fq;Mrs. Claus - dark skin tone
1F9D1,200D,1F384;fq;Mx Claus
1F9D1,1F3FB,200D,1F384;fq;Mx Claus - light skin tone
1F9D1,1F3FC,200D,1F384;fq;Mx Claus - medium-light skin tone
1F9D1,1F3FD,200D,1F384;fq;Mx Claus - medium skin tone
1F9D1,1F3FE,200D,1F384;fq;Mx Claus - medium-dark skin tone
1F9D1,1F3FF,200D,1F384;fq;Mx Claus - dark skin tone
1F9B8;fq;superhero
1F9B8,1F3FB;fq;superhero - light skin tone
1F9B8,1F3FC;fq;superhero - medium-light skin tone
1F9B8,1F3FD;fq;superhero - medium skin tone
1F9B8,1F3FE;fq;superhero - medium-dark skin tone
1F9B8,1F3FF;fq;superhero - dark skin tone
1F9B8,200D,2642,FE0F;fq;man superhero
1F9B8,200D,2642;mq;man superhero
1F9B8,1F3FB,200D,2642,FE0F;fq;man superhero - light skin tone
1F9B8,1F3FB,200D,2642;mq;man superhero - light skin tone
1F9B8,1F3FC,200D,2642,FE0F;fq;man superhero - medium-light skin tone
1F9B8,1F3FC,200D,2642;mq;man superhero - medium-light skin tone
1F9B8,1F3FD,200D,2642,FE0F;fq;man superhero - medium skin tone
1F9B8,1F3FD,200D,2642;mq;man superhero - medium skin tone
1F9B8,1F3FE,200D,2642,FE0F;fq;man superhero - medium-dark skin tone
1F9B8,1F3FE,200D,2642;mq;man superhero - medium-dark skin tone
1F9B8,1F3FF,200D,2642,FE0F;fq;man superhero - dark skin tone
1F9B8,1F3FF,200D,2642;mq;man superhero - dark skin tone
1F9B8,200D,2640,FE0F;fq;woman superhero
1F9B8,200D,2640;mq;woman superhero
1F9B8,1F3FB,200D,2640,FE0F;fq;woman superhero - light skin tone
1F9B8,1F3FB,200D,2640;mq;woman superhero - light skin tone
1F9B8,1F3FC,200D,2640,FE0F;fq;woman superhero - medium-light skin tone
1F9B8,1F3FC,200D,2640;mq;woman superhero - medium-light skin tone
1F9B8,1F3FD,200D,2640,FE0F;fq;woman superhero - medium skin tone
1F9B8,1F3FD,200D,2640;mq;woman superhero - medium skin tone
1F9B8,1F3FE,200D,2640,FE0F;fq;woman superhero - medium-dark skin tone
1F9B8,1F3FE,200D,2640;mq;woman superhero - medium-dark skin tone
1F9B8,1F3FF,200D,2640,FE0F;fq;woman superhero - dark skin tone
1F9B8,1F3FF,200D,2640;mq;woman superhero - dark skin tone
1F9B9;fq;supervillain
1F9B9,1F3FB;fq;supervillain - light skin tone
1F9B9,1F3FC;fq;supervillain - medium-light skin tone
1F9B9,1F3FD;fq;supervillain - medium skin tone
1F9B9,1F3FE;fq;supervillain - medium-dark skin tone
1F9B9,1F3FF;fq;supervillain - dark skin tone
1F9B9,200D,2642,FE0F;fq;man supervillain
1F9B9,200D,2642;mq;man supervillain
1F9B9,1F3FB,200D,2642,FE0F;fq;man supervillain - light skin tone
1F9B9,1F3FB,200D,2642;mq;man supervillain - light skin tone
1F9B9,1F3FC,200D,2642,FE0F;fq;man supervillain - medium-light skin tone
1F9B9,1F3FC,200D,2642;mq;man supervillain - medium-light skin tone
1F9B9,1F3FD,200D,2642,FE0F;fq;man supervillain - medium skin tone
1F9B9,1F3FD,200D,2642;mq;man supervillain - medium skin tone
1F9B9,1F3FE,200D,2642,FE0F;fq;man supervillain - medium-dark skin tone
1F9B9,1F3FE,200D,2642;mq;man supervillain - medium-dark skin tone
1F9B9,1F3FF,200D,2642,FE0F;fq;man supervillain - dark skin tone
1F9B9,1F3FF,200D,2642;mq;man supervillain - dark skin tone
1F9B9,200D,2640,FE0F;fq;woman supervillain
1F9B9,200D,2640;mq;woman supervillain
1F9B9,1F3FB,200D,2640,FE0F;fq;woman supervillain - light skin tone
1F9B9,1F3FB,200D,2640;mq;woman supervillain - light skin tone
1F9B9,1F3FC,200D,2640,FE0F;fq;woman supervillain - medium-light skin tone
1F9B9,1F3FC,200D,2640;mq;woman supervillain - medium-light skin tone
1F9B9,1F3FD,200D,2640,FE0F;fq;woman supervillain - medium skin tone
1F9B9,1F3FD,200D,2640;mq;woman supervillain - medium skin tone
1F9B9,1F3FE,200D,2640,FE0F;fq;woman supervillain - medium-dark skin tone
1F9B9,1F3FE,200D,2640;mq;woman supervillain - medium-dark skin tone
1F9B9,1F3FF,200D,2640,FE0F;fq;woman supervillain - dark skin tone
1F9B9,1F3FF,200D,2640;mq;woman supervillain - dark skin tone
1F9D9;fq;mage
1F9D9,1F3FB;fq;mage - light skin tone
1F9D9,1F3FC;fq;mage - medium-light skin tone
1F9D9,1F3FD;fq;mage - medium skin tone
1F9D9,1F3FE;fq;mage - medium-dark skin tone
1F9D9,1F3FF;fq;mage - dark skin tone
1F9D9,200D,2642,FE0F;fq;man mage
1F9D9,200D,2642;mq;man mage
1F9D9,1F3FB,200D,2642,FE0F;fq;man mage - light skin tone
1F9D9,1F3FB,200D,2642;mq;man mage - light skin tone
1F9D9,1F3FC,200D,2642,FE0F;fq;man mage - medium-light skin tone
1F9D9,1F3FC,200D,2642;mq;man mage - medium-light skin tone
1F9D9,1F3FD,200D,2642,FE0F;fq;man mage - medium skin tone
1F9D9,1F3FD,200D,2642;mq;man mage - medium skin tone
1F9D9,1F3FE,200D,2642,FE0F;fq;man mage - medium-dark skin tone
1F9D9,1F3FE,200D,2642;mq;man mage - medium-dark skin tone
1F9D9,1F3FF,200D,2642,FE0F;fq;man mage - dark skin tone
1F9D9,1F3FF,200D,2642;mq;man mage - dark skin tone
1F9D9,200D,2640,FE0F;fq;woman mage
1F9D9,200D,2640;mq;woman mage
1F9D9,1F3FB,200D,2640,FE0F;fq;woman mage - light skin tone
1F9D9,1F3FB,200D,2640;mq;woman mage - light skin tone
1F9D9,1F3FC,200D,2640,FE0F;fq;woman mage - medium-light skin tone
1F9D9,1F3FC,200D,2640;mq;woman mage - medium-light skin tone
1F9D9,1F3FD,200D,2640,FE0F;fq;woman mage - medium skin tone
1F9D9,1F3FD,200D,2640;mq;woman mage - medium skin tone
1F9D9,1F3FE,200D,2640,FE0F;fq;woman mage - medium-dark skin tone
1F9D9,1F3FE,200D,2640;mq;woman mage - medium-dark skin tone
1F9D9,1F3FF,200D,2640,FE0F;fq;woman mage - dark skin tone
1F9D9,1F3FF,200D,2640;mq;woman mage - dark skin tone
1F9DA;fq;fairy
1F9DA,1F3FB;fq;fairy - light skin tone
1F9DA,1F3FC;fq;fairy - medium-light skin tone
1F9DA,1F3FD;fq;fairy - medium skin tone
1F9DA,1F3FE;fq;fairy - medium-dark skin tone
1F9DA,1F3FF;fq;fairy - dark skin tone
1F9DA,200D,2642,FE0F;fq;man fairy
1F9DA,200D,2642;mq;man fairy
1F9DA,1F3FB,200D,2642,FE0F;fq;man fairy - light skin tone
1F9DA,1F3FB,200D,2642;mq;man fairy - light skin tone
1F9DA,1F3FC,200D,2642,FE0F;fq;man fairy - medium-light skin tone
1F9DA,1F3FC,200D,2642;mq;man fairy - medium-light skin tone
1F9DA,1F3FD,200D,2642,FE0F;fq;man fairy - medium skin tone
1F9DA,1F3FD,200D,2642;mq;man fairy - medium skin tone
1F9DA,1F3FE,200D,2642,FE0F;fq;man fairy - medium-dark skin tone
1F9DA,1F3FE,200D,2642;mq;man fairy - medium-dark skin tone
1F9DA,1F3FF,200D,2642,FE0F;fq;man fairy - dark skin tone
1F9DA,1F3FF,200D,2642;mq;man fairy - dark skin tone
1F9DA,200D,2640,FE0F;fq;woman fairy
1F9DA,200D,2640;mq;woman fairy
1F9DA,1F3FB,200D,2640,FE0F;fq;woman fairy - light skin tone
1F9DA,1F3FB,200D,2640;mq;woman fairy - light skin tone
1F9DA,1F3FC,200D,2640,FE0F;fq;woman fairy - medium-light skin tone
1F9DA,1F3FC,200D,2640;mq;woman fairy - medium-light skin tone
1F9DA,1F3FD,200D,2640,FE0F;fq;woman fairy - medium skin tone
1F9DA,1F3FD,200D,2640;mq;woman fairy - medium skin tone
1F9DA,1F3FE,200D,2640,FE0F;fq;woman fairy - medium-dark skin tone
1F9DA,1F3FE,200D,2640;mq;woman fairy - medium-dark skin tone
1F9DA,1F3FF,200D,2640,FE0F;fq;woman fairy - dark skin tone
1F9DA,1F3FF,200D,2640;mq;woman fairy - dark skin tone
1F9DB;fq;vampire
1F9DB,1F3FB;fq;vampire - light skin tone
1F9DB,1F3FC;fq;vampire - medium-light skin tone
1F9DB,1F3FD;fq;vampire - medium skin tone
1F9DB,1F3FE;fq;vampire - medium-dark skin tone
1F9DB,1F3FF;fq;vampire - dark skin tone
1F9DB,200D,2642,FE0F;fq;man vampire
1F9DB,200D,2642;mq;man vampire
1F9DB,1F3FB,200D,2642,FE0F;fq;man vampire - light skin tone
1F9DB,1F3FB,200D,2642;mq;man vampire - light skin tone
1F9DB,1F3FC,200D,2642,FE0F;fq;man vampire - medium-light skin tone
1F9DB,1F3FC,200D,2642;mq;man vampire - medium-light skin tone
1F9DB,1F3FD,200D,2642,FE0F;fq;man vampire - medium skin tone
1F9DB,1F3FD,200D,2642;mq;man vampire - medium skin tone
1F9DB,1F3FE,200D,2642,FE0F;fq;man vampire - medium-dark skin tone
1F9DB,1F3FE,200D,2642;mq;man vampire - medium-dark skin tone
1F9DB,1F3FF,200D,2642,FE0F;fq;man vampire - dark skin tone
1F9DB,1F3FF,200D,2642;mq;man vampire - dark skin tone
1F9DB,200D,2640,FE0F;fq;woman vampire
1F9DB,200D,2640;mq;woman vampire
1F9DB,1F3FB,200D,2640,FE0F;fq;woman vampire - light skin tone
1F9DB,1F3FB,200D,2640;mq;woman vampire - light skin tone
1F9DB,1F3FC,200D,2640,FE0F;fq;woman vampire - medium-light skin tone
1F9DB,1F3FC,200D,2640;mq;woman vampire - medium-light skin tone
1F9DB,1F3FD,200D,2640,FE0F;fq;woman vampire - medium skin tone
1F9DB,1F3FD,200D,2640;mq;woman vampire - medium skin tone
1F9DB,1F3FE,200D,2640,FE0F;fq;woman vampire - medium-dark skin tone
1F9DB,1F3FE,200D,2640;mq;woman vampire - medium-dark skin tone
1F9DB,1F3FF,200D,2640,FE0F;fq;woman vampire - dark skin tone
1F9DB,1F3FF,200D,2640;mq;woman vampire - dark skin tone
1F9DC;fq;merperson
1F9DC,1F3FB;fq;merperson - light skin tone
1F9DC,1F3FC;fq;merperson - medium-light skin tone
1F9DC,1F3FD;fq;merperson - medium skin tone
1F9DC,1F3FE;fq;merperson - medium-dark skin tone
1F9DC,1F3FF;fq;merperson - dark skin tone
1F9DC,200D,2642,FE0F;fq;merman
1F9DC,200D,2642;mq;merman
1F9DC,1F3FB,200D,2642,FE0F;fq;merman - light skin tone
1F9DC,1F3FB,200D,2642;mq;merman - light skin tone
1F9DC,1F3FC,200D,2642,FE0F;fq;merman - medium-light skin tone
1F9DC,1F3FC,200D,2642;mq;merman - medium-light skin tone
1F9DC,1F3FD,200D,2642,FE0F;fq;merman - medium skin tone
1F9DC,1F3FD,200D,2642;mq;merman - medium skin tone
1F9DC,1F3FE,200D,2642,FE0F;fq;merman - medium-dark skin tone
1F9DC,1F3FE,200D,2642;mq;merman - medium-dark skin tone
1F9DC,1F3FF,200D,2642,FE0F;fq;merman - dark skin tone
1F9DC,1F3FF,200D,2642;mq;merman - dark skin tone
1F9DC,200D,2640,FE0F;fq;mermaid
1F9DC,200D,2640;mq;mermaid
1F9DC,1F3FB,200D,2640,FE0F;fq;mermaid - light skin tone
1F9DC,1F3FB,200D,2640;mq;mermaid - light skin tone
1F9DC,1F3FC,200D,2640,FE0F;fq;mermaid - medium-light skin tone
1F9DC,1F3FC,200D,2640;mq;mermaid - medium-light skin tone
1F9DC,1F3FD,200D,2640,FE0F;fq;mermaid - medium skin tone
1F9DC,1F3FD,200D,2640;mq;mermaid - medium skin tone
1F9DC,1F3FE,200D,2640,FE0F;fq;mermaid - medium-dark skin tone
1F9DC,1F3FE,200D,2640;mq;mermaid - medium-dark skin tone
1F9DC,1F3FF,200D,2640,FE0F;fq;mermaid - dark skin tone
1F9DC,1F3FF,200D,2640;mq;mermaid - dark skin tone
1F9DD;fq;elf
1F9DD,1F3FB;fq;elf - light skin tone
1F9DD,1F3FC;fq;elf - medium-light skin tone
1F9DD,1F3FD;fq;elf - medium skin tone
1F9DD,1F3FE;fq;elf - medium-dark skin tone
1F9DD,1F3FF;fq;elf - dark skin tone
1F9DD,200D,2642,FE0F;fq;man elf
1F9DD,200D,2642;mq;man elf
1F9DD,1F3FB,200D,2642,FE0F;fq;man elf - light skin tone
1F9DD,1F3FB,200D,2642;mq;man elf - light skin tone
1F9DD,1F3FC,200D,2642,FE0F;fq;man elf - medium-light skin tone
1F9DD,1F3FC,200D,2642;mq;man elf - medium-light skin tone
1F9DD,1F3FD,200D,2642,FE0F;fq;man elf - medium skin tone
1F9DD,1F3FD,200D,2642;mq;man elf - medium skin tone
1F9DD,1F3FE,200D,2642,FE0F;fq;man elf - medium-dark skin tone
1F9DD,1F3FE,200D,2642;mq;man elf - medium-dark skin tone
1F9DD,1F3FF,200D,2642,FE0F;fq;man elf - dark skin tone
1F9DD,1F3FF,200D,2642;mq;man elf - dark skin tone
1F9DD,200D,2640,FE0F;fq;woman elf
1F9DD,200D,2640;mq;woman elf
1F9DD,1F3FB,200D,2640,FE0F;fq;woman elf - light skin tone
1F9DD,1F3FB,200D,2640;mq;woman elf - light skin tone
1F9DD,1F3FC,200D,2640,FE0F;fq;woman elf - medium-light skin tone
1F9DD,1F3FC,200D,2640;mq;woman elf - medium-light skin tone
1F9DD,1F3FD,200D,2640,FE0F;fq;woman elf - medium skin tone
1F9DD,1F3FD,200D,2640;mq;woman elf - medium skin tone
1F9DD,1F3FE,200D,2640,FE0F;fq;woman elf - medium-dark skin tone
1F9DD,1F3FE,200D,2640;mq;woman elf - medium-dark skin tone
1F9DD,1F3FF,200D,2640,FE0F;fq;woman elf - dark skin tone
1F9DD,1F3FF,200D,2640;mq;woman elf - dark skin tone
1F9DE;fq;genie
1F9DE,200D,2642,FE0F;fq;man genie
1F9DE,200D,2642;mq;man genie
1F9DE,200D,2640,FE0F;fq;woman genie
1F9DE,200D,2640;mq;woman genie
1F9DF;fq;zombie
1F9DF,200D,2642,FE0F;fq;man zombie
1F9DF,200D,2642;mq;man zombie
1F9DF,200D,2640,FE0F;fq;woman zombie
1F9DF,200D,2640;mq;woman zombie
1F9CC;fq;troll
1FAC8;fq;hairy creature
1F486;fq;person getting massage
1F486,1F3FB;fq;person getting massage - light skin tone
1F486,1F3FC;fq;person getting massage - medium-light skin tone
1F486,1F3FD;fq;person getting massage - medium skin tone
1F486,1F3FE;fq;person getting massage - medium-dark skin tone
1F486,1F3FF;fq;person getting massage - dark skin tone
1F486,200D,2642,FE0F;fq;man getting massage
1F486,200D,2642;mq;man getting massage
1F486,1F3FB,200D,2642,FE0F;fq;man getting massage - light skin tone
1F486,1F3FB,200D,2642;mq;man getting massage - light skin tone
1F486,1F3FC,200D,2642,FE0F;fq;man getting massage - medium-light skin tone
